cmr227,Giffy Concklin,19/4/1997,CMR,207,R
slo206,Lilian Laugheran,28/5/1997,SLO,208,L
hun211,Vern Trenholm,18/5/2003,HUN,171,R
aut221,Lorelei Haynes,19/7/1994,AUT,194,R
col216,Anneliese Bonsey,28/2/2000,COL,188,L
ecu205,Ali Preedy,28/1/1998,ECU,199,R
esp227,Quinn Farlow,18/3/1996,ESP,195,L
fra197,Chuck Feaviour,24/5/1996,FRA,201,R
kor185,Bobbye Harlock,11/11/2002,KOR,177,L
sco203,Ilka Kellie,11/10/2000,SCO,186,R
tur209,Burlie Hyndes,30/10/1996,TUR,174,R
svk222,Rollo Mathissen,5/12/1995,SVK,198,L
bur217,Swen Ciepluch,31/1/2003,BUR,185,L
egy222,Joell Phlipon,3/7/1995,EGY,192,L
can230,Rachele Trahear,27/11/2002,CAN,187,R
hun212,Marnie Baxandall,16/9/1994,HUN,187,R
esp228,Carlene Lankford,6/10/1997,ESP,181,R
mne183,Faunie Vella,9/10/2002,MNE,202,L
ita220,Corrine Deex,25/9/1992,ITA,203,R
por241,Tracy Pepis,5/4/1991,POR,194,L
sco204,Donavon Archanbault,20/8/2004,SCO,171,L
svk223,Hartwell Malec,9/3/2004,SVK,203,R
hun213,Jesselyn Hesbrook,21/7/1994,HUN,179,R
cmr228,Liuka Aiston,12/10/2004,CMR,180,L
nor241,Gwynne Vanichkov,30/11/2003,NOR,175,L
arg217,Teri Schindler,4/3/2002,ARG,208,R
cmr229,Edyth Symington,29/9/1996,CMR,195,L
den194,Harwell Limmer,26/12/2002,DEN,184,L
sco205,Malynda Gascoyne,5/2/1990,SCO,170,L
sco206,Dominga Targe,27/3/1998,SCO,207,L
esp229,Burr Gatherell,24/1/1991,ESP,201,L
cmr230,Megan Bonett,13/4/1990,CMR,207,L
mne184,Marcia Robertazzi,30/6/2003,MNE,190,R
sen224,Eustacia Wolfendell,3/11/1993,SEN,197,L
bel228,Lorette Bilsland,16/8/1992,BEL,199,L
slo207,Curran Perch,3/4/2002,SLO,201,R
bur218,Libbie Huckin,15/2/1992,BUR,185,L
srb220,Tades Screach,7/2/1994,SRB,184,R
srb221,Trixi Trimmill,10/3/1995,SRB,175,R
kor186,Helyn Wadesworth,11/4/1995,KOR,174,R
por242,Evonne Kubin,8/7/2003,POR,206,R
den195,Isa Adao,1/1/2002,DEN,177,L
sco207,Germaine Zorzetti,28/12/1998,SCO,197,R
fra198,Olly Grigorescu,21/7/2003,FRA,205,L
ger263,Germayne Loisi,2/12/1998,GER,193,L
por243,Ross Cornes,17/10/1996,POR,209,R
jap220,Amata Mulvagh,1/3/1996,JAP,179,R
sco208,Tallia Ditt,16/9/2004,SCO,180,L
esp230,Zola Tilston,18/8/2001,ESP,195,L
eng255,Rosamond Wimpeney,15/10/2000,ENG,187,R
ita221,Laurie Blenkinsopp,13/2/2004,ITA,197,L
esp231,Sophia Baume,28/11/1997,ESP,188,R
hun214,Sibylle Ruslen,11/6/2004,HUN,183,R
wal200,Gwyneth Munt,6/8/1995,WAL,195,L
chi189,Lissy Brumble,21/4/1994,CHI,179,R
ecu206,Geraldine Brugemann,5/12/1996,ECU,183,R
eng256,Livvy Shackelton,6/11/2000,ENG,204,L
ned213,Marietta Domengue,12/10/1997,NED,176,L
cro197,Enrichetta Chimienti,11/9/2000,CRO,171,R
esp232,Clemmie Sahnow,12/12/2003,ESP,182,R
ger264,Lucretia McQuillin,19/9/1998,GER,180,R
bel229,Ryun Colter,12/8/2003,BEL,170,L
bel230,Homere Issard,18/4/1995,BEL,197,R
por244,Cristal Barnwill,30/5/2003,POR,173,R
arg218,Eduardo Yanez,19/8/1990,ARG,179,R
bel231,Sabrina Souness,18/4/2004,BEL,204,R
nor242,Joli Petruskevich,8/8/1994,NOR,176,L
wal201,Moses Parchment,7/2/2002,WAL,176,L
slo208,Dannie Pedracci,25/2/2004,SLO,199,R
cro198,Jacquenette Mowday,9/7/2004,CRO,197,R
esp233,Joana Huebner,15/1/2002,ESP,207,L
swe196,Janaye Menco,13/4/2003,SWE,194,L
pol187,Ario Pitkethly,22/1/2002,POL,191,R
sen225,Karna Newburn,18/10/1995,SEN,200,L
srb222,Florinda Garlinge,21/1/2003,SRB,181,R
sen226,Amelita Philpot,15/7/1994,SEN,176,L
sui196,Germana Brear,22/11/2004,SUI,195,L
mne185,Ulric Lukock,10/10/1992,MNE,188,L
mne186,Arley Yurlov,19/11/1991,MNE,208,L
col217,Donall Flawn,29/11/1995,COL,182,L
mar210,Caria Jolly,13/5/1992,MAR,185,R
ger265,Martica Learoid,29/4/1997,GER,181,R
por245,Alla Dole,6/4/1999,POR,177,L
wal202,Ambrose Tomes,31/10/1995,WAL,170,R
nor243,Gale Hellen,8/6/1992,NOR,179,R
tur210,Mabel Munro,27/4/1997,TUR,179,R
chi190,Rosemonde Rihanek,6/2/1993,CHI,191,L
swe197,Glenine Crole,17/5/2000,SWE,174,L
mne187,Park Coldham,30/9/1990,MNE,197,R
hun215,Pattie Purseglove,8/9/2002,HUN,180,L
mar211,Charmain Goodlet,30/12/2003,MAR,178,L
ned214,Frederico Samuels,28/8/1992,NED,189,R
ukr207,Rosco Thain,11/11/1994,UKR,196,L
gha212,Harvey Wasiel,12/3/2000,GHA,206,L
can231,Nicki Esberger,4/2/2000,CAN,171,L
den196,Isiahi Butterworth,9/12/1994,DEN,176,L
bel232,Krissie Manneville,24/1/1999,BEL,172,L
eng257,Blakelee Knappen,20/1/2000,ENG,185,L
swe198,Karla Coils,22/4/2002,SWE,203,R
egy223,Solomon Shayler,10/6/2004,EGY,187,R
cro199,Corilla Krzysztofiak,13/3/1999,CRO,180,L
can232,Dione Woller,28/6/1990,CAN,192,L
sen227,Orren Dymocke,6/3/1991,SEN,188,R
cro200,Ingmar Codron,22/2/2004,CRO,197,L
cmr231,Hamlen Molian,10/2/1994,CMR,197,R
col218,Janaya Kingscote,25/6/1995,COL,186,R
ukr208,Dalenna Gail,11/6/1996,UKR,179,L
uru219,Rea Ramsey,11/7/2002,URU,178,R
hun216,Desmund Pirolini,9/12/1994,HUN,207,L
sui197,Morey Janczyk,20/3/1996,SUI,201,L
mne188,Errick Dupre,11/12/2003,MNE,180,R
jap221,Ladonna Creaven,21/5/2002,JAP,193,L
ned215,Florry Christin,12/7/1995,NED,190,R
kor187,Alexis Marvin,16/11/1997,KOR,180,R
arg219,Caryl Pavie,30/11/1997,ARG,173,L
bra219,Ricca Yeardley,25/8/1990,BRA,178,R
den197,Kristy Milburne,22/6/2001,DEN,206,L
nor244,Flossy McKeefry,14/4/1993,NOR,171,R
por246,Chantalle Taynton,1/11/1992,POR,206,L
srb223,Shelia Yirrell,11/12/1998,SRB,206,R
fra199,Nilson Olivetta,16/8/1993,FRA,196,R
sco209,Shari Redsall,9/1/2004,SCO,179,R
hun217,Babs Orridge,22/2/2001,HUN,199,L
pol188,Ingunna Gerasch,28/8/1999,POL,172,L
egy224,Laurie Scarisbrick,16/6/1992,EGY,191,L
cro201,Henryetta Arr,5/12/1995,CRO,204,R
eng258,Hally Wardrop,25/6/1994,ENG,170,L
pol189,Reinaldos Brownsea,8/2/1999,POL,201,L
chi191,Gilberta Aherne,31/8/1990,CHI,194,L
can233,Gradey Anderbrugge,26/10/1999,CAN,192,L
slo209,Jule Pancost,13/8/1991,SLO,186,R
ukr209,Feodor Schapero,28/4/2000,UKR,189,R
srb224,Betsy Checkley,17/12/1990,SRB,196,R
sco210,Jorry Iddison,19/2/2002,SCO,175,L
uru220,Hermon Minocchi,17/11/1998,URU,199,R
egy225,Will Nickolls,6/9/2000,EGY,204,L
egy226,Indira Dat,17/7/2004,EGY,184,R
kor188,Devland D'Agostino,11/1/2004,KOR,172,L
sui198,Minnaminnie O'Dyvoy,15/10/1990,SUI,170,R
ger266,Florinda Absolon,25/7/1990,GER,199,R
wal203,Katina Broschke,4/9/1995,WAL,177,L
ita222,Carmon Boustred,22/5/1997,ITA,178,R
cro202,Frannie Sheavills,1/9/2004,CRO,176,L
ecu207,Shelagh Leroux,30/9/2002,ECU,208,R
nor245,Herta Gepheart,4/9/1990,NOR,198,L
kor189,Maximilianus Falconer,18/12/2001,KOR,177,R
cro203,Aarika Friese,24/9/2003,CRO,189,R
ukr210,Doria de Clercq,17/12/1995,UKR,198,L
kor190,Judi Shapira,15/11/2000,KOR,207,L
bur219,Joice Nassau,4/11/1994,BUR,174,L
eng259,Kinsley Rottger,2/5/1992,ENG,195,L
cmr232,Gaile Davidove,15/11/1990,CMR,209,L
chi192,Christoph Hauck,25/3/1990,CHI,172,R
bel233,Agata Kunkel,6/6/1998,BEL,189,R
col219,Angus Malmar,8/5/2001,COL,203,L
can234,April Wickson,8/5/1990,CAN,181,L
slo210,Danya Cuthbertson,23/10/1994,SLO,178,L
bur220,Atalanta Pietrowicz,5/4/1998,BUR,209,R
svk224,Tildi Havercroft,23/12/1995,SVK,207,L
den198,Jolyn Clutram,31/12/1993,DEN,185,L
nor246,Francois Carabine,16/3/2004,NOR,170,L
cmr233,Bryant Bletsor,18/5/1999,CMR,176,L
ger267,Jonah Salan,19/2/1999,GER,205,R
sen228,Kristel de Clerk,9/7/1990,SEN,205,L
cmr234,Antons LLelweln,15/2/1995,CMR,191,L
wal204,Cecilius Donnersberg,25/9/2004,WAL,185,L
ecu208,Galen Shinfield,3/2/1990,ECU,206,L
sco211,Lilli Dawidman,16/5/2001,SCO,191,L
ita223,Dell De Simone,20/10/2003,ITA,185,L
tur211,Web Barr,23/12/1996,TUR,187,R
tur212,Kym Gresswood,21/3/1998,TUR,196,R
aut222,Alf Rapps,28/3/1991,AUT,187,R
sco212,Inger Symper,3/5/1993,SCO,205,R
gha213,Freemon Winfield,22/12/2002,GHA,181,R
cro204,Theo Greste,15/4/2003,CRO,189,L
pol190,Vidovic Botwright,20/1/2000,POL,204,L
pol191,Rutledge Oiseau,1/9/2002,POL,207,L
eng260,Richard Collinette,9/1/1997,ENG,189,L
aut223,Shina Mazillius,11/7/1994,AUT,207,L
cmr235,Ulises Bewshire,22/3/2001,CMR,182,L
kor191,Julieta Januszewski,30/11/1997,KOR,182,L
pol192,Raimund Grzesiak,24/4/2002,POL,173,L
sen229,Putnam Garber,3/2/2000,SEN,204,R
bra220,Alberik Rollett,16/1/2002,BRA,171,L
tur213,Marketa Mulgrew,17/6/2000,TUR,178,L
ned216,Chickie Cavaney,14/4/1991,NED,172,L
col220,Karlee Fruchter,4/2/1991,COL,193,L
tur214,Ede Hawarden,14/5/1998,TUR,197,L
uru221,Orelie Northrop,16/6/1998,URU,189,R
pol193,Laryssa Mabbe,19/7/2001,POL,202,R
eng261,Dilly Idell,22/4/2000,ENG,192,L
sen230,Ealasaid Vaneschi,9/11/1992,SEN,201,R
aut224,Vickie Pashley,23/1/2000,AUT,174,R
gha214,Iolanthe Fellman,24/8/1992,GHA,187,R
pol194,Perry Croxton,20/11/1992,POL,176,R
swe199,Trescha Youtead,24/11/2004,SWE,175,R
uru222,Maximilianus Kensit,18/6/1998,URU,198,L
hun218,Whittaker Voak,18/3/2002,HUN,174,L
cmr236,Kipp Colebourne,12/3/1990,CMR,210,R
ita224,Sabine Slimming,13/7/1998,ITA,184,L
ger268,Bunni Huntress,19/1/1997,GER,206,L
jap222,Giustino Scarre,18/3/2004,JAP,193,R
svk225,Noelani Minihan,11/3/2001,SVK,181,L
arg220,Melodie Lineham,10/5/2001,ARG,181,R
ecu209,Carolina Peinton,28/12/1995,ECU,208,R
ita225,Bertrand Carff,18/1/1990,ITA,186,L
swe200,Gwenora Ivankov,3/9/1995,SWE,206,L
slo211,Nannette Markie,11/3/1997,SLO,203,L
por247,Westbrook Tondeur,28/7/1993,POR,197,R
sui199,Jocelyn Spearett,9/11/1996,SUI,191,R
cmr237,Adan Bourdon,3/3/2002,CMR,180,L
bel234,Nikos Tullett,13/4/1990,BEL,182,R
hun219,Jinny Dubbin,12/1/2000,HUN,204,L
eng262,Scott Leyland,24/7/1993,ENG,192,R
mne189,Yorker Skelbeck,13/12/2001,MNE,199,L
wal205,Aili Bransdon,2/1/1992,WAL,203,L
nor247,Allister Sterte,3/1/2002,NOR,193,R
bur221,Roman Arnao,12/4/1998,BUR,202,R
fra200,Dasie Skillicorn,4/1/1996,FRA,199,L
kor192,Benedick Dainter,27/5/1994,KOR,184,R
eng263,Zorine Chesher,29/6/2004,ENG,203,L
sco213,Jessie Masding,18/12/1999,SCO,185,L
ger269,Justin Burner,10/1/1998,GER,184,R
sco214,Roi Parlour,19/3/1994,SCO,198,L
cro205,Worthy Egentan,17/4/2000,CRO,197,L
cro206,Clementia Coleshill,30/10/1992,CRO,174,L
srb225,Christoforo Dudson,19/12/1990,SRB,182,R
sui200,Neile Blagden,25/11/1991,SUI,194,R
ned217,Mildred Shawcroft,15/7/2003,NED,198,R
svk226,Velma Bus,15/1/1990,SVK,182,R
ecu210,Curr Smalls,25/7/1999,ECU,202,R
ned218,Graeme Mincini,14/2/1997,NED,196,R
ger270,Cate Buckner,22/1/1990,GER,196,L
arg221,Amalee Buggs,15/1/2002,ARG,194,L
col221,Ban Ronisch,11/9/1991,COL,173,R
nor248,Harmonia Ramsell,31/3/2000,NOR,188,L
kor193,Roz Tregent,19/12/1997,KOR,178,R
ukr211,Caspar Burcher,10/2/1994,UKR,184,L
mne190,Candida Schouthede,24/2/1994,MNE,182,R
hun220,Alison Ruddick,5/2/2002,HUN,179,R
bel235,Hilton Naseby,18/10/1998,BEL,187,L
fra201,Lammond Clapham,23/12/2000,FRA,183,R
svk227,Lockwood Caffrey,3/3/1995,SVK,190,R
eng264,Bess Bodham,11/1/2000,ENG,199,L
uru223,Wilton Allridge,4/5/1999,URU,205,R
col222,Serena Baumer,1/6/1998,COL,183,R
ecu211,Knox McCarney,13/1/1997,ECU,201,L
sui201,Ramonda Geockle,19/9/1997,SUI,210,L
eng265,Phelia McNeigh,29/4/1995,ENG,180,R
nor249,Juline Dearing,29/10/2004,NOR,184,R
uru224,Madonna O'Heneghan,26/3/2000,URU,206,L
cro207,Abby Kienl,5/1/2002,CRO,198,R
srb226,Arleta Livard,18/2/2000,SRB,190,L
bur222,Theobald Kilbee,10/6/2002,BUR,202,L
hun221,Kalli Sidey,29/5/1990,HUN,180,R
bur223,Marion Kolodziejski,31/8/1993,BUR,181,L
sui202,Ron Scamwell,31/3/1996,SUI,177,L
uru225,Dilly MacDiarmid,10/8/1997,URU,175,L
sui203,Shelby Pethick,18/5/1990,SUI,202,L
ger271,Garvin Langfat,12/7/1997,GER,175,L
ger272,Kassi Curuclis,19/10/1990,GER,176,L
ned219,Alverta Sholl,17/1/1990,NED,191,R
mar212,Cayla Billsberry,12/12/1995,MAR,193,L
mne191,Penrod Downer,14/10/1992,MNE,172,L
esp234,Emelina Tees,11/7/1990,ESP,171,R
can235,Ame Hemerijk,14/3/1996,CAN,209,L
egy227,Jessi Mein,12/5/1991,EGY,183,L
bur224,Heda Willoughby,2/1/1992,BUR,179,R
eng266,Reuven Osmar,8/7/1992,ENG,192,L
aut225,York Gilbanks,13/1/1992,AUT,204,L
ecu212,Helge Trevers,25/8/1999,ECU,176,R
por248,Sascha Iacovozzo,6/1/1998,POR,196,R
kor194,Araldo Laterza,19/10/1998,KOR,173,L
aut226,Guinna McLemon,20/7/2001,AUT,187,L
can236,Shermy Grebbin,11/2/1991,CAN,194,R
bur225,Ailee Omrod,6/9/1996,BUR,190,L
kor195,Addy Phoebe,29/3/2000,KOR,189,R
aut227,Florry Tomaino,16/10/1999,AUT,189,R
chi193,Paulina Iles,21/10/1994,CHI,200,R
svk228,Torey Aurelius,30/7/1993,SVK,203,L
fra202,Webb Keay,17/3/1998,FRA,203,L
den199,Anastassia O'Mahoney,25/3/1993,DEN,207,R
bur226,Janene Bloomfield,17/10/2004,BUR,189,L
can237,Nowell Gossage,30/7/1994,CAN,185,R
ned220,Heather Klimmek,9/8/1990,NED,210,L
sen231,Stanwood Waldocke,15/2/1998,SEN,183,R
col223,Pate Raitt,5/9/1998,COL,176,R
bur227,Cassie Greaterex,25/12/1997,BUR,172,L
ger273,Vasili Kesey,10/5/1998,GER,177,R
egy228,Roderic Airy,1/1/1997,EGY,200,L
slo212,Andree Eymor,18/8/1997,SLO,206,R
mne192,Hercules Granville,5/8/1993,MNE,176,R
can238,Aryn Glyne,12/11/1990,CAN,200,L
sen232,Red Brahams,18/10/1999,SEN,201,L
eng267,Rice Lambourn,7/8/1997,ENG,203,L
chi194,Chanda Gossage,15/12/1991,CHI,178,R
esp235,Jonathon Gregol,5/5/1996,ESP,192,L
eng268,Morris Dike,4/1/1991,ENG,200,L
ned221,Oralia Elleton,23/10/1990,NED,196,L
sen233,Hank Roskam,5/8/1997,SEN,195,L
ecu213,Jere Scardefield,31/3/1997,ECU,199,L
slo213,Timothy Bode,3/11/1996,SLO,198,L
ger274,Hilde Winpenny,5/7/1998,GER,210,L
ned222,Claribel Ridolfi,18/12/1993,NED,170,L
svk229,Seana Skeene,6/5/1997,SVK,184,L
esp236,Arthur Crady,7/12/2001,ESP,189,R
bel236,Vi Werndley,17/5/2003,BEL,209,L
jap223,Edy Secrett,16/3/2002,JAP,205,R
ecu214,Rudolf Wardington,19/9/1992,ECU,210,R
kor196,Karna Swaile,22/4/1999,KOR,203,R
can239,Neale Simoes,19/1/1990,CAN,180,R
ger275,Angelico Maidment,3/2/1999,GER,172,R
bur228,Netta Jiggen,3/10/1993,BUR,178,L
por249,John Fielding,8/3/1992,POR,200,L
esp237,Leann Sergant,25/9/1995,ESP,208,R
sui204,Emerson Purseglove,11/3/1999,SUI,172,L
uru226,Billy Frayling,6/3/2003,URU,206,L
arg222,Jerrilee Prigmore,17/2/1996,ARG,192,L
aut228,Demetri Arstingall,17/3/1993,AUT,188,R
can240,Abby Micheli,2/11/1997,CAN,205,R
nor250,Kirby McBoyle,8/11/1994,NOR,192,R
sco215,Arabel Hise,29/10/2004,SCO,210,L
esp238,Almeria Ciobotaro,3/8/1998,ESP,176,R
gha215,Netty Riddiough,14/2/1998,GHA,182,R
bel237,Elianore Simonite,11/1/1990,BEL,181,L
den200,Keary Bertot,30/8/1999,DEN,192,L
den201,Elena Anthoin,1/8/2001,DEN,209,L
chi195,Korella Orred,7/6/1992,CHI,188,R
esp239,Brigitte Elph,28/11/2002,ESP,196,R
mar213,Aldric Duxbury,3/5/2004,MAR,188,L
cro208,Davine Wade,8/11/1993,CRO,196,L
arg223,Ruthy Gammell,16/3/2004,ARG,174,L
nor251,Aurora Mangam,5/3/2002,NOR,199,L
col224,Donaugh Klesel,28/12/1993,COL,206,R
can241,Skye Viccary,29/3/1994,CAN,206,L
cmr238,Pete Parnall,4/4/2003,CMR,182,R
wal206,Maribel Humbie,28/8/2002,WAL,190,L
uru227,David Ronaldson,15/10/1999,URU,202,R
jap224,Joni Gyorffy,22/7/1998,JAP,201,L
bur229,Brianna Goseling,9/7/2001,BUR,174,L
cro209,Pebrook Inkpen,15/10/1993,CRO,208,L
aut229,Eustace Weekley,18/12/1994,AUT,193,R
nor252,Urbain Tomaini,19/4/1996,NOR,184,L
kor197,Zerk Awdry,31/3/1991,KOR,201,R
ned223,Rudolfo Pyson,3/11/1990,NED,181,R
bel238,Shanon Burnup,3/7/1998,BEL,188,L
tur215,Cicely Kase,9/7/2001,TUR,208,R
can242,Dyan Depke,1/11/1991,CAN,196,R
ned224,Collette Walkinshaw,1/9/1996,NED,187,L
can243,Giselle Vell,27/5/1999,CAN,183,L
den202,Monah Beaufoy,14/7/1995,DEN,198,R
mne193,Finn Rowell,28/3/2002,MNE,198,L
gha216,Koren Corden,11/9/1997,GHA,203,R
bra221,Faber Vivian,13/7/1992,BRA,203,R
sco216,Zelda Fearnsides,12/8/2000,SCO,192,L
bur230,Filberte Ruddock,10/6/1996,BUR,174,L
arg224,Ardra Lightwood,14/5/1999,ARG,201,L
fra203,Pepi Syrett,11/5/1997,FRA,186,R
can244,Elvin Bare,25/4/1998,CAN,201,R
egy229,Angil Dutnall,13/6/1993,EGY,203,R
col225,Abagail Sturch,16/3/2002,COL,179,R
ned225,Corena Muncey,24/7/1997,NED,206,L
ukr212,Stacee Jobe,3/2/2004,UKR,209,L
chi196,Kerr Rosbrough,21/5/1990,CHI,187,L
esp240,Matthew Stefi,24/9/1991,ESP,175,L
fra204,Arabelle Kilgannon,5/4/2000,FRA,178,R
wal207,Lynnell Streets,30/3/1991,WAL,182,R
wal208,Bernetta Treeby,16/3/2003,WAL,177,R
svk230,Emmott Prestedge,9/1/1996,SVK,201,L
tur216,Fiorenze Ruskin,25/9/2000,TUR,177,L
svk231,Winnie Izsak,15/5/1995,SVK,170,L
eng269,Tedd Sheppard,18/8/1993,ENG,194,R
esp241,Janet Tukesby,12/2/2004,ESP,203,R
hun222,Osborne Delacroix,29/1/1993,HUN,171,L
ger276,Beverie MacCaffrey,14/2/1990,GER,172,L
sco217,Jacinthe Adnam,30/10/2003,SCO,192,L
svk232,Colver Domelow,10/7/1992,SVK,190,R
esp242,Cayla Jannequin,13/6/2000,ESP,180,R
arg225,Tomas Caldaro,9/7/2004,ARG,175,L
chi197,Gerome Enocksson,12/1/2002,CHI,176,L
sen234,Hermy Senett,24/10/2004,SEN,207,L
cro210,Iggie Brocks,20/3/2004,CRO,186,R
svk233,Olivier Jonczyk,17/1/1993,SVK,189,R
hun223,Goldi Bonnar,2/10/2003,HUN,201,L
col226,Edwin Galvan,8/11/2000,COL,178,L
ecu215,Sinclair Outhwaite,22/6/1993,ECU,187,L
chi198,Corena Medina,18/6/1991,CHI,183,L
mar214,Pepi Britton,22/7/1996,MAR,190,R
pol195,Alec Dadds,18/9/2001,POL,170,L
fra205,Artemas Adame,12/3/1997,FRA,193,R
ukr213,Jobi Abrey,20/2/1994,UKR,174,R
svk234,Shantee Hoult,27/12/2004,SVK,205,L
slo214,Devin Swiffen,22/1/2003,SLO,205,L
chi199,Addy Folini,29/11/1994,CHI,198,R
aut230,Veronike Kubec,9/5/1992,AUT,191,L
den203,Whitman Patria,14/8/2003,DEN,203,R
mar215,Pat Rowatt,5/9/1990,MAR,186,R
svk235,Ashlen Butfield,21/9/2002,SVK,193,R
hun224,Robbert Annett,13/10/1999,HUN,188,L
mar216,Zia Fuchs,9/12/1993,MAR,187,R
uru228,Isahella holmes,1/7/2004,URU,204,R
sui205,Barbabas Forster,9/10/2003,SUI,205,R
bel239,Patten Leyson,19/9/2003,BEL,182,R
eng270,Noelle Spafford,16/8/2004,ENG,195,R
sco218,Renaud Cutford,16/11/1999,SCO,183,L
ned226,Wandie Cloonan,16/9/1992,NED,200,R
wal209,Olwen Le Moucheux,15/5/1996,WAL,189,R
cro211,Berkley Charlin,24/6/1995,CRO,199,R
nor253,Marcel Simonsen,21/9/1995,NOR,178,R
pol196,Margie Crystal,29/7/1993,POL,187,L
wal210,Fernando Masterson,7/9/1993,WAL,192,R
den204,Cassius Heddan,27/2/1991,DEN,198,L
por250,Charita Cutteridge,14/10/1998,POR,210,L
aut231,Lyndy Senescall,21/12/2004,AUT,183,R
chi200,Court Petr,4/7/2000,CHI,176,L
swe201,Francesco O'Kielt,22/2/1995,SWE,182,L
srb227,Erskine Lettington,18/11/1999,SRB,190,R
ned227,Anselm Reisen,4/6/1990,NED,205,L
swe202,Cassy Rudgard,23/4/2001,SWE,201,R
egy230,Dyana Ivashin,16/8/1995,EGY,193,L
gha217,Karia Pau,20/4/1998,GHA,199,L
ukr214,Marcia Ferier,15/5/1990,UKR,187,L
nor254,Timmy Illwell,2/10/1992,NOR,200,L
den205,Wilton Exeter,26/1/2002,DEN,202,L
sui206,Gunilla Slyme,15/5/2001,SUI,201,L
cro212,Mikol Trunks,19/8/1990,CRO,202,R
cro213,Bondon Suttell,11/8/1995,CRO,209,L
slo215,Meghan Benedetti,10/10/2001,SLO,207,R
jap225,Blaire Ramey,26/3/2001,JAP,193,R
srb228,Raphaela Jones,28/11/2002,SRB,171,L
swe203,Concettina Hargess,13/12/1999,SWE,175,R
srb229,Orel Baldocci,11/3/1999,SRB,209,R
ita226,Brant McRonald,30/3/2003,ITA,171,L
fra206,Barry Glamart,14/6/1999,FRA,208,R
hun225,Ilario Dundendale,23/11/2002,HUN,170,L
wal211,Terence Mussetti,2/7/1993,WAL,185,R
kor198,Thedrick Bedminster,25/12/2001,KOR,177,R
mne194,Tally Granger,6/11/2004,MNE,181,R
uru229,Corbet Antecki,14/10/2002,URU,206,R
sui207,Brand Kighly,24/7/1997,SUI,210,L
cmr239,Mufinella Barhems,10/5/2000,CMR,184,R
esp243,Edwin Fewlass,10/6/1996,ESP,203,L
por251,Alyce Backshaw,19/10/1990,POR,210,R
ecu216,Carita Skuce,1/5/1992,ECU,184,R
eng271,Jojo Cow,2/6/2003,ENG,195,R
tur217,Gawain Jerrans,25/12/1996,TUR,206,L
swe204,Jonas Atherton,19/11/2004,SWE,180,L
cmr240,Cherye Lelliott,24/2/2003,CMR,195,R
fra207,Leonie Honisch,20/6/1990,FRA,205,R
jap226,Kasper Swinfon,25/3/2002,JAP,206,R
egy231,Tawnya McCumskay,16/12/1995,EGY,200,R
fra208,Vasilis Cassy,10/12/1996,FRA,170,L
bra222,Elane Thormann,19/10/1990,BRA,183,L
chi201,Gayla Balch,5/7/1992,CHI,207,R
can245,Elinor Wilkes,28/11/2001,CAN,194,R
col227,Kristien Hartright,13/9/2004,COL,178,R
slo216,Chrysa Walduck,15/2/2004,SLO,184,L
col228,Randa Mix,7/5/1992,COL,199,R
hun226,Kata McDavitt,2/5/2000,HUN,174,L
den206,Jeth Ferrieres,23/8/2004,DEN,176,L
uru230,Baldwin Gibby,10/5/2003,URU,205,R
jap227,Renee Lawes,27/8/1994,JAP,170,R
esp244,Jennilee Woolrich,10/5/1996,ESP,175,L
mne195,Augustin Ludgrove,28/12/1999,MNE,189,L
bra223,Cyril Paul,18/10/1992,BRA,190,R
ecu217,Haslett Allerton,24/12/1997,ECU,210,L
jap228,Braden Mingey,15/3/1992,JAP,178,R
hun227,Iorgos Ubee,10/3/2003,HUN,172,L
svk236,Pip Gwalter,17/7/1998,SVK,198,R
bel240,Berkly Dalglish,17/8/1990,BEL,190,R
ita227,Chuck Lilleyman,13/5/1994,ITA,202,L
hun228,Kissee Rosindill,13/8/1999,HUN,173,L
eng272,Wendell Hunton,5/11/2001,ENG,206,L
eng273,Sibilla Fellibrand,6/5/1994,ENG,202,L
nor255,Cy Schneider,12/5/2002,NOR,204,L
eng274,Sherye Fynan,11/7/1996,ENG,181,L
arg226,Arie Durgan,17/11/2000,ARG,191,R
egy232,Aurea Bohden,18/9/1995,EGY,209,L
swe205,Sonya Creer,19/2/2004,SWE,199,R
den207,Klarika Hannent,17/10/1997,DEN,184,R
tur218,Alexine Shaul,18/3/2002,TUR,192,L
ned228,Sherrie Klesl,5/6/1990,NED,187,L
wal212,Haskell Litel,3/10/1991,WAL,191,R
chi202,Venus Blumer,22/10/1994,CHI,200,L
srb230,Samuele Moyles,7/9/2003,SRB,185,L
nor256,Nancie Oade,10/4/1992,NOR,180,L
gha218,Margalo Tidball,22/3/1997,GHA,173,R
ecu218,Britta O'Fallon,19/8/2003,ECU,178,R
bur231,Clemens Imesen,10/11/2004,BUR,201,R
can246,Rem Cheyne,17/2/1990,CAN,197,R
ned229,Sophi Walworche,17/10/1996,NED,190,R
ukr215,Abby Knowlman,29/4/1992,UKR,202,L
wal213,Margit McGhee,23/5/2004,WAL,180,L
ita228,Jennette Vasilevich,28/8/2000,ITA,192,R
aut232,Giraldo Bilovus,13/11/2003,AUT,198,R
tur219,Will Trencher,13/12/2004,TUR,203,L
cmr241,Rollins Grigorescu,24/11/1992,CMR,201,R
tur220,Maje Gayforth,6/7/2000,TUR,183,L
gha219,Ronnie Bonifazio,30/6/1992,GHA,208,R
